row_id,eligible_history_3,eligible_history_5,eligible_history_8,eligible_history_10
Oats|North Dakota|2020|spring,True,True,True,True
Oats|Oklahoma|2020|spring,True,True,True,True
Oats|South Dakota|2020|spring,True,True,True,True
Oats|Texas|2020|spring,True,True,True,True
Wheat|Colorado|2020|winter,True,True,True,True
Wheat|Illinois|2020|winter,True,True,True,True
Wheat|Kansas|2020|winter,True,True,True,True
Wheat|Minnesota|2020|spring,True,True,True,True
Wheat|Montana|2020|spring,True,True,True,True
Wheat|Nebraska|2020|winter,True,True,True,True
Wheat|North Dakota|2020|spring,True,True,True,True
Wheat|Oklahoma|2020|winter,True,True,True,True
Wheat|South Dakota|2020|spring,True,True,True,True
Wheat|Texas|2020|winter,True,True,True,True
Wheat|Washington|2020|winter,True,True,True,True
Barley|Colorado|2021|spring,True,True,True,True
Barley|Kansas|2021|spring,True,True,True,True
Barley|Minnesota|2021|spring,True,True,True,True
Barley|Montana|2021|spring,True,True,True,True
Barley|North Dakota|2021|spring,True,True,True,True
Barley|South Dakota|2021|spring,True,True,True,True
Barley|Washington|2021|spring,True,True,True,True
Canola|Minnesota|2021|spring,True,True,True,True
Canola|Montana|2021|spring,True,True,True,True
Canola|North Dakota|2021|spring,True,True,True,True
Canola|Oklahoma|2021|spring,True,True,False,False
Canola|Washington|2021|spring,True,True,False,False
Oats|Illinois|2021|spring,True,True,True,True
Oats|Iowa|2021|spring,True,True,True,True
Oats|Kansas|2021|spring,True,True,True,True
Oats|Minnesota|2021|spring,True,True,True,True
Oats|Montana|2021|spring,True,True,True,True
Oats|Nebraska|2021|spring,True,True,True,True
Oats|North Dakota|2021|spring,True,True,True,True
Oats|Oklahoma|2021|spring,True,True,True,True
Oats|South Dakota|2021|spring,True,True,True,True
Oats|Texas|2021|spring,True,True,True,True
Wheat|Colorado|2021|winter,True,True,True,True
Wheat|Illinois|2021|winter,True,True,True,True
Wheat|Kansas|2021|winter,True,True,True,True
Wheat|Minnesota|2021|spring,True,True,True,True
Wheat|Montana|2021|spring,True,True,True,True
Wheat|Nebraska|2021|winter,True,True,True,True
Wheat|North Dakota|2021|spring,True,True,True,True
Wheat|Oklahoma|2021|winter,True,True,True,True
Wheat|South Dakota|2021|spring,True,True,True,True
Wheat|Texas|2021|winter,True,True,True,True
Wheat|Washington|2021|winter,True,True,True,True
Barley|Colorado|2022|spring,True,True,True,True
Barley|Kansas|2022|spring,True,True,True,True
Barley|Minnesota|2022|spring,True,True,True,True
Barley|Montana|2022|spring,True,True,True,True
Barley|North Dakota|2022|spring,True,True,True,True
Barley|South Dakota|2022|spring,True,True,True,True
Barley|Washington|2022|spring,True,True,True,True
Canola|Minnesota|2022|spring,True,True,True,True
Canola|Montana|2022|spring,True,True,True,True
Canola|North Dakota|2022|spring,True,True,True,True
Canola|Oklahoma|2022|spring,True,True,False,False
Canola|Washington|2022|spring,True,True,False,False
Oats|Illinois|2022|spring,True,True,True,True
Oats|Iowa|2022|spring,True,True,True,True
Oats|Kansas|2022|spring,True,True,True,True
Oats|Minnesota|2022|spring,True,True,True,True
Oats|Montana|2022|spring,True,True,True,True
Oats|Nebraska|2022|spring,True,True,True,True
Oats|North Dakota|2022|spring,True,True,True,True
Oats|Oklahoma|2022|spring,True,True,True,True
Oats|South Dakota|2022|spring,True,True,True,True
Oats|Texas|2022|spring,True,True,True,True
Wheat|Colorado|2022|winter,True,True,True,True
Wheat|Illinois|2022|winter,True,True,True,True
Wheat|Kansas|2022|winter,True,True,True,True
Wheat|Minnesota|2022|spring,True,True,True,True
Wheat|Montana|2022|spring,True,True,True,True
Wheat|Nebraska|2022|winter,True,True,True,True
Wheat|North Dakota|2022|spring,True,True,True,True
Wheat|Oklahoma|2022|winter,True,True,True,True
Wheat|South Dakota|2022|spring,True,True,True,True
Wheat|Texas|2022|winter,True,True,True,True
Wheat|Washington|2022|winter,True,True,True,True
Barley|Colorado|2023|spring,True,True,True,True
Barley|Kansas|2023|spring,True,True,True,True
Barley|Minnesota|2023|spring,True,True,True,True
Barley|Montana|2023|spring,True,True,True,True
Barley|North Dakota|2023|spring,True,True,True,True
Barley|South Dakota|2023|spring,True,True,True,True
Barley|Washington|2023|spring,True,True,True,True
Canola|Minnesota|2023|spring,True,True,True,True
Canola|Montana|2023|spring,True,True,True,True
Canola|North Dakota|2023|spring,True,True,True,True
Canola|Oklahoma|2023|spring,True,True,False,False
Canola|Washington|2023|spring,True,True,False,False
Oats|Illinois|2023|spring,True,True,True,True
Oats|Iowa|2023|spring,True,True,True,True
Oats|Kansas|2023|spring,True,True,True,True
Oats|Minnesota|2023|spring,True,True,True,True
Oats|Montana|2023|spring,True,True,True,True
Oats|Nebraska|2023|spring,True,True,True,True
Oats|North Dakota|2023|spring,True,True,True,True
Oats|Oklahoma|2023|spring,True,True,True,True
Oats|South Dakota|2023|spring,True,True,True,True
Oats|Texas|2023|spring,True,True,True,True
Wheat|Colorado|2023|winter,True,True,True,True
Wheat|Illinois|2023|winter,True,True,True,True
Wheat|Kansas|2023|winter,True,True,True,True
Wheat|Minnesota|2023|spring,True,True,True,True
Wheat|Montana|2023|spring,True,True,True,True
Wheat|Nebraska|2023|winter,True,True,True,True
Wheat|North Dakota|2023|spring,True,True,True,True
Wheat|Oklahoma|2023|winter,True,True,True,True
Wheat|South Dakota|2023|spring,True,True,True,True
Wheat|Texas|2023|winter,True,True,True,True
Wheat|Washington|2023|winter,True,True,True,True
Barley|Colorado|2024|spring,True,True,True,True
Barley|Kansas|2024|spring,True,True,True,True
Barley|Minnesota|2024|spring,True,True,True,True
Barley|Montana|2024|spring,True,True,True,True
Barley|North Dakota|2024|spring,True,True,True,True
Barley|South Dakota|2024|spring,True,True,True,True
Barley|Washington|2024|spring,True,True,True,True
Canola|Minnesota|2024|spring,True,True,True,True
Canola|Montana|2024|spring,True,True,True,True
Canola|North Dakota|2024|spring,True,True,True,True
Canola|Oklahoma|2024|spring,True,True,False,False
Canola|Washington|2024|spring,True,True,False,False
Oats|Illinois|2024|spring,True,True,True,True
Oats|Iowa|2024|spring,True,True,True,True
Oats|Kansas|2024|spring,True,True,True,True
Oats|Minnesota|2024|spring,True,True,True,True
Oats|Montana|2024|spring,True,True,True,True
Oats|Nebraska|2024|spring,True,True,True,True
Oats|North Dakota|2024|spring,True,True,True,True
Oats|South Dakota|2024|spring,True,True,True,True
Oats|Texas|2024|spring,True,True,True,True
Wheat|Colorado|2024|winter,True,True,True,True
Wheat|Illinois|2024|winter,True,True,True,True
Wheat|Kansas|2024|winter,True,True,True,True
Wheat|Minnesota|2024|spring,True,True,True,True
Wheat|Montana|2024|spring,True,True,True,True
Wheat|Nebraska|2024|winter,True,True,True,True
Wheat|North Dakota|2024|spring,True,True,True,True
Wheat|Oklahoma|2024|winter,True,True,True,True
Wheat|South Dakota|2024|spring,True,True,True,True
Wheat|Texas|2024|winter,True,True,True,True
Wheat|Washington|2024|winter,True,True,True,True
Barley|Colorado|2025|spring,True,True,True,True
Barley|Kansas|2025|spring,True,True,True,True
Barley|Minnesota|2025|spring,True,True,True,True
Barley|Montana|2025|spring,True,True,True,True
Barley|North Dakota|2025|spring,True,True,True,True
Barley|South Dakota|2025|spring,True,True,True,True
Barley|Washington|2025|spring,True,True,True,True
Canola|Minnesota|2025|spring,True,True,True,True
Canola|Montana|2025|spring,True,True,True,True
Canola|North Dakota|2025|spring,True,True,True,True
Canola|Oklahoma|2025|spring,True,True,False,False
Canola|Washington|2025|spring,True,True,False,False
Oats|Illinois|2025|spring,True,True,True,True
Oats|Iowa|2025|spring,True,True,True,True
Oats|Kansas|2025|spring,True,True,True,True
Oats|Minnesota|2025|spring,True,True,True,True
Oats|Montana|2025|spring,True,True,True,True
Oats|Nebraska|2025|spring,True,True,True,True
Oats|North Dakota|2025|spring,True,True,True,True
Oats|South Dakota|2025|spring,True,True,True,True
Oats|Texas|2025|spring,True,True,True,True
Wheat|Colorado|2025|winter,True,True,True,True
Wheat|Illinois|2025|winter,True,True,True,True
Wheat|Kansas|2025|winter,True,True,True,True
Wheat|Minnesota|2025|spring,True,True,True,True
Wheat|Montana|2025|spring,True,True,True,True
Wheat|Nebraska|2025|winter,True,True,True,True
Wheat|North Dakota|2025|spring,True,True,True,True
Wheat|Oklahoma|2025|winter,True,True,True,True
Wheat|South Dakota|2025|spring,True,True,True,True
Wheat|Texas|2025|winter,True,True,True,True
Wheat|Washington|2025|winter,True,True,True,True
